symbol,day,role,source_rows,snapshot_rows,snapshot_bytes,feature_bytes,features_sha256,snapshots_sha256,config_hash
PZU,2017-02-24,scientific_cache,73192,50077,906449,1071504,124317bd6d22da72cd9465a2e19ce605978b6eeddb742c7ac1dd96c4aa7d5536,effbbf79aaf66e6879d8ec2f3f78e1a52dd92bfe23d403ed2c7cbb8018a1aa75,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-02-27,scientific_cache,48686,29026,488423,554912,a745945c047198496628543b982f7bb6dab640751e01de6fc863805375772d56,1782a0419d92569915e593ecaaeefbbdb61e637791c81c02b68ca1d8a4e547bb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-02-28,scientific_cache,76854,50260,898549,1060557,f3441427ddf7f54010cb0601c22430a8fd41545b8ee9dd78eb1f1754d980b314,fcbb8f2ba8ca2ed3c8f2fd5e427df314db3f9e9fb4c6edfc2170a21c2ea8cf82,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-01,scientific_cache,67213,45774,809753,949271,2ba782371cf92e658ada762c810b0bfdd037426ec5b83cb45c6f23178fd10901,e2d9e545d5f62f996d7221dc18cc178040b5149a3ac5cf448f28c98f99e53d4e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-02,scientific_cache,45550,27784,420364,508905,fec45fa052541fcd5fa0bdfbd38e0e67901a9166664fdc3c8934489154ccbf5b,01e5959a576d4698ee90cb3b9e25d20c539ef12fec86c1ff1a7b12a2aa44e35c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-03,scientific_cache,63195,42335,705313,848823,c0a83aa6ba20974972a2460dd8082fa0759fbc208d1e069985ee45254af1928c,421a3adef57d3607fff7a5a0548134d5c9de180cc875979c777d7ccaea4b6064,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-06,scientific_cache,47448,27045,431582,516262,3e3e492394118e3bc736459eea84b63fce12eee6253dc37a38efcfb83c05f492,904a6f4149029de01ec9b10c8c58947566621ac689ae3f0108d52eec917aa073,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-07,scientific_cache,49886,28835,438838,553659,3ae0c191672eb89d04f8304ce43a517ab1b8d7ac7736299b3ee984808870034b,1a61c8816ac561a830f9880573402dcdd2d5162cc95c355dbe16a18507040daf,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-08,scientific_cache,52116,29316,505714,597712,9c0ca52553f0d77b8eeecc790d088adcae8338a80b7d38ca3c9955b0d9dd1cbf,e7af4e56caacf3aaa4b2c4bfa41153f83d85748890c92bee956ebc090e7ae5a9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-09,scientific_cache,87071,60118,960046,1198787,870df9dad23083001dcb3c21041d88cf7270768d56a687ee0f534dcb1212e58b,0de13f5d8c9e52f0d65f58b591de3fbd5c956fcf53495110123de273eba485c3,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-10,scientific_cache,59240,34330,622644,730630,985595686578fce0b842c6d8a5ada00251ed230d97f703adf2b6bbfcfe72613e,0d3be7b6c1bd6566a54bbd24894d5acee7099d817168097d692f775694244735,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-13,scientific_cache,85065,53889,978064,1132275,a1a331ef89fff588f8817fcf3eb4360f9ec3db2b961fd18a43a837959938a3cb,d6166bae363b851af80870276b69a48e9536ebadbd4d8d9219b7ce9932f6c7bf,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-14,scientific_cache,115758,74969,1224252,1474462,41a5df667eadf9b0f622ab5f6cfa7b1f12596c6025504b158b18fc9749b2e295,0cacf491ac43497a946143b5abd4249cde6b2092935e15e39dc7e8c472553d4b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-15,scientific_cache,99018,66067,1073497,1265226,6b49a089bc5dc2f3222ad9fdb7a6d984be88c1d36cadd251bd43d4612ff92b8b,3d1c90d6dbfb5eef958d4b330418fe72be62d6c7c2d123b77061ea1b0e8cb07e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-16,scientific_cache,44523,27966,425286,570929,83971a1e86ea5c445d9c9b7c3f46c1afe7c95245765ee28e00d1fee5c42c64bc,d892c60c8d9354e139ee4e3451a323adf04a7f899b62a8231415f08d6f81a58d,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-17,scientific_cache,64296,37653,695777,959306,594f5c376f8d3fba7e4ab926babdec7b8450276c891877eb7eceaa823b9e1af4,180d84f458e3d37c0bfb747b8da1d4330e3b2226e38b08d5e2f588e331d22ed6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-20,scientific_cache,54089,32822,545848,680524,08971769a844863aaebd4cad212a60ecb3ac3e018549ae507b0ed3e8c7ea3d07,d7c5751e6e2accb24291d22993d6b6c86ccd24666c8fcfc18d79ad8498f744a2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-21,scientific_cache,82066,49423,794841,933051,5fc083abfe337f16a25f6cf7d88c7bcb9c2e70b0ec54f14b8ac670d5cf74c96f,9739f62781ac5a8a4730fc84eca3fb4b616b17da7db40e260ac898b1b2011a57,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-22,scientific_cache,101622,68303,1488511,1608066,d3628517cf805e4d6c2a2a106125054d483dd1dab741a3a3d6a418c81d298f93,04bf195003a3a54d1fb64e76f9208150749c48b554a157c049601a034b9944b7,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-23,scientific_cache,142007,87377,1490637,1882236,4940a7aeca673d5c0ff3fbfeed2c938e18a7d2f218b594ea012daf456f6f82af,581403470834d5639b681785abf6142e75de1907132a7f19974944261cc7ff0c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-24,scientific_cache,81433,55431,815731,1102178,06ba3db7944014dba335fd89fb482f1c46ccc4fcb92d48c5f9c38fc1f24d050a,e1325e8ba23c32e816bda0665f291a1e84fd3f5c08336e86ba7465065ec05bc3,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-27,scientific_cache,56434,35589,552700,700700,9830350871673a7226caa109c793e125b9400b4e09570781cea518abf45acacd,4eb89d4c96ed01722d9a339cdcde82785eae0674618d0638fb6dc689e236c7ea,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-28,scientific_cache,66863,38624,768398,908485,894659bcbae9a2f0a6de0abf033ab8baca21656a6a641e0a915915340a639f57,56c5f089ecca91447f5caf7454943a673741b4a535964e5819a4179fb2d24391,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-29,scientific_cache,77862,45162,755302,877760,29ac7dba38541946bf8c7589d85af4c950831b138b1e697fa0aeff9451c3e207,f22d9295635cbe301f552a9483dbac1cb5ad95e23e99d390245112354b92600a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-30,scientific_cache,81664,50887,1032082,1236610,b010d6db324327fbd07a25e69f30bbdd41413a77eae34b9ce9861fbc79bb7364,f9fef9d236d52645521cc20b0c293bba368ab17e04bbb7db7ae37e8173e64866,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-03-31,scientific_cache,84193,60472,1214287,1483700,4d917f7b1ad5fd4f7cd04d7f806ec97600138980927815f63aaad9cb9f9eda9a,7fc64a0c1229431ae2c1068ec85c5bae49c98cc83a2cc8054cef4eb11a0477a6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-03,scientific_cache,60995,36604,748439,849104,e4f50ff3a9a4e704c0b952d9bbf8d0f6b04cad76935cd97dfe0149825b935718,cd74b5baec36eb8cb1f200f19140fa1a671c7300b869633cba6f6b7cac2de1bd,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-04,scientific_cache,85451,56965,955436,1147238,8442fc911a9a57b369840a301b46b41250d9ceb1c43406d5b2911eb7832ddaca,4a4abfe36ad6024f12db9e9a821fe8717ebe1511bd51851c9f08204dc8885c74,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-05,scientific_cache,45087,29541,497409,648413,0cc6a78fc334413470b7f77571938cf0ff69a64cca2d0060c9def124e929f2c5,075706b2408f4f2c392a5b2ffdc19d9f7bc99429e45201136f87a031db6a5750,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-06,scientific_cache,46772,24698,428452,555360,23cf855a6d6811a05baa3bee157445ad036bd1e4fe0e0624ac56cebaa8eb44d9,77b5050deec5f214d4f24c6b785ea5887abca0a1dc9ee7e6c84ec400c18efdea,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-07,scientific_cache,67361,43313,767357,959324,8e15b292f28e82ce1a72eb812d723af569cf8c7b005cdf94fb3561c9e7234d8b,a4c16c45ead87767968767c00d0ad036c6e90723cc6d7310bdc71fd20980a4e3,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-10,scientific_cache,69309,44723,746850,923268,30f3237cb7cd5cdfa8f60c2138fe8768aa4131c485fc3a1be8d8299650130cd8,639d2c441ebf8cb4ea9e290750228a0c07a87f8efe0925db835f6168b305b58a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-11,scientific_cache,78893,50948,792071,1080438,5e1971db024a4fb84e2c5c98e533a4669e84e863fe036031bbfd6a9853d8f5f0,a309af3108e9c6f4fd8e840152d2f9489818b733a6eae1ae6fad0016f1c86044,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-12,scientific_cache,81953,53140,879196,1135630,cd829475d4747174a87fedf7a4c92a2edc278f727bf2d1d82965ebddc26c1d2e,08c66df30a25efe85e717dd2cf4bd528094c81aae5f73f09e3349585bafeaffe,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-13,scientific_cache,30725,16913,270938,315489,68fc0f2750c3f114a278727818083cceae674b03d6ee2364eff31a148b30955f,5d79d87f6b8cb68681b9daa3937335c205c33e5ad260220be510bd19f451786f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-18,scientific_cache,50604,35966,716908,813055,766be05d88e4844174d0c4e5379886036e03a2646767a9b923da0b6aa90d98da,1a5e0655f85308e4157d5652c4a0e566b46ef2733c33ad6ccc40316e01497b1f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-19,scientific_cache,68896,45575,847767,1109624,7f4843a2d78707173d3238b4ff304f9f94457868feab0f73efbde39578ccb32b,41f69a9f2addcac24a8a5a0bb1df56f24a9ace4e9273c1af7f8b1a36424a092f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-20,scientific_cache,82377,59786,1071566,1338704,ec2acc8dcc1842db3e44d007fcd30628e96d539df26aea0066f0646a48eb69d3,a913621e37013871ee21d569a0153ef41e0c268078fa28f5a5d32951ceb063ec,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-21,scientific_cache,117473,77817,1291041,1510010,9d08314a4402bd9289cf08aaa78a8bafb0f219e2e55aedadd7a0476490de2b06,818b907b6a03fb65f3219207b636bcba55095205e9e785afb36562012c4cbd13,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-24,scientific_cache,90617,57524,1050959,1175673,0810084547107e634b6098faecc8313d99dbe23b88f4136b7bfc027b87943f14,36d6279abfb0d8d92c3119e8056c530778d25f4310f74c9d13ff363f6d77c93c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-25,scientific_cache,72892,54438,866817,1039410,58b50ca5abc422941ccf54da08dba5ac551f22199799e2b9c38bb55b6a3930c5,843241b8ddbb576ae672ee07250ee881199a42c297b81f35c7d2c7762976cf21,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-26,scientific_cache,133780,106053,1759521,2148534,fecfd5ef4f674afc2da3dc4ab3c896390e01d06d050a784d43d3ac3b30f67aad,d560622cd126aab3541637de95bd9f85d251266f2862e3dae06de06a32803552,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-27,scientific_cache,168907,120320,2038373,2478021,e51cb97ae2d55f231d663fdcca5ba1bedef625b517aecf8e9e921f28622ded67,a9aa0efddd638a0190f8bbce9830545f7360859cc0e46a46e647e6d42c73be0a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-04-28,scientific_cache,77612,52383,897646,1080928,b4229cd490bc6bf9fabb550bfc6c1d13a663397f5c9b422338ed250f0029e6a9,c28a724d824ec9610d4e1b20763edbeb24a3951bc662f4c8cbfb3e60e7ba7490,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-02,scientific_cache,64105,41376,812091,1003878,3ad117f0382f1246476d6c9c891a45619ab3f240d5e2a84a543af67c9fef8f16,2346203b30d6a9e921a1707d4c015e49d1698250c0be25588ea0a51f694c3759,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-04,scientific_cache,155516,104094,1920420,2214519,ac56f87960f1ecf90cd9af06cfb25c12e902c99cc026b8eeef2672559e3fc8a3,b2df82d20ff75bd357316d08578ef5fd96baa15c9224555a390716600dfb4cf0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-05,scientific_cache,145829,106016,1996438,1953422,47417e132dcc153ed99704f0f54b27d2956d2115fe9086cb3d0e051818086b2f,cc3d46b4a730a7aef5148d477e5175cf55468de93f72941fba692d41d6d27a3d,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-08,scientific_cache,103081,72502,1351238,1426681,3456989e6328c80539fb491bf640c0f66f1ac8967f0edbdbda784f42ff4266c4,ce7f70e3dbd069f5630b0c8d1f1904bcedb4dbf870fafdda462b72e576e82bf2,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-09,scientific_cache,75037,53439,1082474,1254050,4a78c2689b0045d50493aad8d5a4f57818a6ef17532d81b29c57ee0b13a02d0f,71b8ed6604fd8ce84c946b95b6ed43d78e500420dbb409d6f975234a8c0fe2ba,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-10,scientific_cache,82746,62823,1117335,1258311,03a0dadab5f833e11a549f6f088a6501927d20c5c488f6b2993616b25e840368,55114d88171fdc568085dc780acb9522058122f9bd7143df7a1e3b583ef4946a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-11,scientific_cache,97790,63669,1272826,1295609,eb21430126da4fc69d074b63fdb46967b768a01bb281d16161f3a3d0ad410b9c,c2992b621a5fae594925b58a7bcb4e1bafaf563051728080426ba1a38d573977,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-12,scientific_cache,75586,51152,952067,1107034,1dd0d823c95c15377ac3b3b572708bfb06c5dfd5287ccc55cc18e683665c3eeb,6507397f10e5301ece191c9c9723bf13b7a80b112836c1d5a748350d45266bbb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-15,scientific_cache,68773,49254,965136,1086051,8c4c1cde8c7ebe3e3430f70da655ad614ab0fedb13b3236f90907f872df4a2c3,cb2b94e3da3b74d5f184d08300ced1f87f9e2e2ba130dfa1d0521d205dd8a8db,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-16,scientific_cache,89931,66195,1284844,1463892,63282822ca1083f420f64d7ac92bd6dcd2644be60fb5dc09efadc02b6d19568d,8bf96734bee50f98ad67e0e441584d3837a912740bde81da4f164ab926d9fcb6,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-17,scientific_cache,130125,70978,1191017,1443412,258c199dac9f6056fbf4d00f30979a2202cd0462123ff0f8d297494587fb3e8d,91e1268948d497281ce0abb13d9acbedb9bad3bff35f22f342b4db742616c3c5,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-18,scientific_cache,195449,135843,2676996,2722456,7c2bd01619ebec6882e6e1e3a2d7507c224d8517290ea8ae4770db099047ae78,e3e1336b56ed240484f50fef8b5edca8da6fc289b779e22217872f9f6b8f7473,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-19,scientific_cache,98009,69847,1379780,1503343,e830b7460f7877c62439bb2e156fe1e0df6b46f014ff181da1ce89c7b82f93dc,d4fbeb6cb8af2f2fbebad5e86eaaae424469b2e751d04a99c7075339d1f16bb1,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-22,scientific_cache,80856,60122,1152178,1265851,9f63f51d76f50e74cd6bf9e36174276e51f36f32b652e6e3509997b5de3b5fdb,8c9864ac1d3576a5fc927f3b6bafb169d53c0bf3e462b9730498387eefccf360,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-23,scientific_cache,108524,71338,1472355,1623932,b96527af935a67cf479ccbb2df8f9ed9537ad8c4fb3185990dfb8e50b9f6db7c,6e2325e94854935ba9b91ebf63a3ce38ee7da81f330b5eabb47f41be8837d304,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-24,scientific_cache,116894,84322,1877031,1841071,ea4d054e42f48bbb34fd9b67ac5763665b53265458028356769eb1459f801662,547c97fd75e734f4e7d97359c11218c3301a6fa37d989fc2235bb7bbd89e3aab,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-25,scientific_cache,84673,55432,1031772,1140297,4211a513495631000b1752f71d85b6b88ec280659f586c73c234e6670d425838,f88ea52b2e1ae6e2280ff0416d68e2bca1f8c28304d925acf474910873228a5f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-26,scientific_cache,95729,74067,1472837,1528930,607c52946ebde0dc5f4999f82cc668c69a1ad4c12e2ad4e433a3af80e438bab7,99ede70a7d3ec8e21c300e34b335131ba7fe38f132e9770e031d8bd45e576830,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-29,scientific_cache,35130,22646,451342,480655,e38364809fd48e6640c0317c608e6e43ed7fea53d79a5947592b39f185289334,252c25ffbd62d9be97b1edb47c29ca25103a14609dbfa053f5d282db7f5c2a8a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-30,scientific_cache,121088,73462,1405750,1580140,be3c62c7f58d82f5df8ddc4dd32d1477343f0ad5f5a5b218c252721e50f9c318,7242379ce7040a13e98ac73bd0b282573388d1c08cdb02da57720a8da414b66c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-05-31,scientific_cache,94880,67087,1258910,1418318,baf6bd770f5fe32b8d30a248e96a9e47f2a4b7ce9bf326a65925a6ab038671c1,f8a3edc09ce5ce55b465c42e3c2f98e61514f6e92c99e45f14fab894697952f9,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-01,scientific_cache,60129,37221,829031,856693,695e67ac319933399dda1f5f1ecfef0c11253e14ea8120446fdf7e4a51a18630,cbb6dafc60216dc25c3275cb5c689e31c890213e5b71ae594532d2157bc1b133,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-02,scientific_cache,44546,28504,495291,588455,5d96f9e3dda571d714865a9eab7eca5923267bb266b8f95543ab0ea2d11bba75,45379b5cf1e13575d67eaf231f9869cba764930da11a5a36c733d6562b0747bf,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-05,scientific_cache,66888,40537,874620,953006,018c83e253eebe7d39f1ed23b894969a3e0f2e21986ba3d168ad70bcc0dfa205,828d0fb88214693bca02ade036777c451723bdb872829fc383df10fa9e28ca9e,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-06,scientific_cache,84105,53692,1077935,1158681,d141216c4e4da4b36a2a0a12116afb18e620b5b123b7ddfd07045cfe78ed0dd1,e266a43ad75e3acf7d7698514cc249967393ef6a05028fca98566724f90eb6e5,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-07,scientific_cache,61222,35686,763802,833495,47b6cde3b94e1805082de981ffd55bd89444f965ffba646543495a4454754140,3ca02953683250c36ebc88a75dca92bbf62e116e817210798ed1e3509e6815cc,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-08,scientific_cache,69885,45481,889594,920214,3a2587f1bb4f952a2fcadf5c51579b72d688f7ed3be5f83b53962ee8e5b32d07,57215cd7e181d933f8f90917ab6a5ef982d3a0eba59b0a54e1d6c937db31ce94,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-09,scientific_cache,57222,34684,702068,785054,ce99a04036754cecbb90d0e12badb186849d2233696d430f0f165c45645b0f26,31c06393de09b4291d7ad1502bdcd7032c25b4457ccd7c7f7b061bdbc9a82bc4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-12,scientific_cache,63727,41881,835123,858720,1332fead17f0c7d7cbc8d5d4c09ecd0fbcf3bd5377fb2f2f7155db9105e7ae7d,51e870e52920dd1e7b645aaffbb032837c1a78b756b127e2e2583cc582d267bf,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-13,scientific_cache,73879,53425,1036825,1148680,8c76c05caa7337c8734968b932858fdfb804ccbb8c8ceb7b9e461bbf32e3aa78,09d93ff587dcd03c7f82ac27e199b4044428e36538d344fbed11b4bcc7e37eec,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-14,scientific_cache,58244,39351,790275,909841,69688ab187a5e619563c73a9d9a413e73b6a10ebc80882e4bad6be895cc092d0,f880d2da55e562c85c5c7516e101c4d9d26333685b1619c4e9a1381ee7f92af4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-16,scientific_cache,73257,44661,791649,1090250,6f24c595d801b0e0ac64c919112943b5ca725dcb0e2cd04a5e5d0e3303c245e3,b4a368b90466602286a3f1a1073c13b86a65254d8385ee7e720b741836b04d7a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-19,scientific_cache,79010,58166,1366993,1357643,0408eca32c77d479772e3528d4557b7262a1f32c04bd0483f9062a4f60e67f44,743a886ef21554e1ffb13213b239129c515f7f1537931b3f879b21b8a6a7fc6d,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-20,scientific_cache,48735,31543,604584,680148,52db40ba80af784f3c535d275e6526c55128fe01997d39a90e2a47cd70c018d7,b8a9825274232e4afe10bb3451db037f8eb558ea84cebb3a39bbd46951fbbf7a,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-21,scientific_cache,120316,80201,1623220,1658460,70bfe47807c59ac0bb322f8e79f273155f058988b76637b7be92bda9bc991be8,5cd43937e6fad4149e2fc27f11ccfcdc5811be02600cd0822931e533db1082f4,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-22,scientific_cache,81498,59826,1043938,1101188,0d4603db735c6ba1086f6046791e4da97381ed99d346b8a0e120260664942ced,66e8d88fae8a0409fdccd8c145368eda7c4a51b281d33a5b11321d7baafa65e0,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-23,scientific_cache,72338,51788,1055996,1123256,eced4e24321cbd41f3ef47e91bb600d245f48ac1d9b0eed8b391a9e000a851b2,d0a255b543bb0d23578550ba887bafd0381df6f4efe98b7388b700d09985500b,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-26,scientific_cache,45085,25709,434437,513055,b0ad502e949d06a3ef7a5e566a3df4a778f44907147986cdbd23515ef7c1f1da,9dada182d8348dec7fc67798886bafa582a2bdfd5c47de4c8e6f8a2e2456743c,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-27,scientific_cache,69534,43202,864034,935239,184de5061be6912565571dbbafde8709379b433fe5ac5eb9e5dbf4b8ab814ef1,767582f144503f843a8f4c7736b5e110c036fdd4008a02d57168cbd2451fad17,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-28,scientific_cache,75445,55345,980906,1076803,519315660e71ef34510b051eab66a4ff50efc7e14f33a3d38af23d2e03fafaf9,58c249f264df8afde5366fdf28b7b0ba94c0ceb097cf8fe528aab0295aed9482,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-29,scientific_cache,74797,49552,1076881,1161967,c42d00a61f6ed05a3390bf3c76732d7b5cc566c3370fbd09caac4272490249ec,2e4dbf96392e4b1d11431ba18a9dfb9730af70ddb45bf15cba19148b366bad1f,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
PZU,2017-06-30,scientific_cache,87703,60239,1184248,1242319,bd5ed88712f9e2238e10ca172d61e15651cd5ef20411f1a353384068b59fa5d7,5b9d5952d8b365714f898e42ed3ba970a52c21a0f2a8c05939b0d49c142ab9cb,2457a7f5f20dc552bbe9479d9c8769e38256c209ff699f00b2b4690287bc6cc7
